Time,RESP,PLETH
52315.000000,-0.691836,0.934840
52316.000000,-0.765586,0.879715
52317.000000,-0.874761,0.845702
52318.000000,-0.720125,0.885960
52319.000000,-0.729641,0.851893
52320.000000,-0.825964,0.759923
52321.000000,-0.833995,0.696616
52322.000000,-0.714120,0.729106
52323.000000,-0.761070,0.652871
52324.000000,-0.831817,0.635283
52325.000000,-0.846314,0.564627
52326.000000,-0.815638,0.449508
52327.000000,-0.844275,0.449039
52328.000000,-0.817503,0.382654
52329.000000,-0.843271,0.379197
52330.000000,-0.819245,0.342161
52331.000000,-0.889011,0.360450
52332.000000,-0.859474,0.232684
52333.000000,-0.955345,0.253105
52334.000000,-0.806403,0.118157
52335.000000,-0.890773,0.125785
52336.000000,-0.883572,0.117392
52337.000000,-0.920183,0.053517
52338.000000,-0.935428,0.008617
52339.000000,-0.938837,0.010639
52340.000000,-0.851386,-0.041377
52341.000000,-0.917456,-0.061312
52342.000000,-0.886662,-0.074004
52343.000000,-0.891632,-0.176240
52344.000000,-0.915278,-0.096073
52345.000000,-0.942443,-0.144830
52346.000000,-0.963830,-0.231312
52347.000000,-0.928216,-0.243545
52348.000000,-1.006203,-0.293886
52349.000000,-0.988810,-0.309145
52350.000000,-0.850900,-0.313521
52351.000000,-0.956468,-0.375594
52352.000000,-0.938468,-0.403451
52353.000000,-1.014921,-0.463478
52354.000000,-0.938033,-0.527725
52355.000000,-0.961854,-0.509133
52356.000000,-1.015677,-0.544268
52357.000000,-0.969601,-0.645090
52358.000000,-0.936068,-0.598802
52359.000000,-0.991034,-0.695169
52360.000000,-1.052532,-0.757909
52361.000000,-0.930339,-0.795897
52362.000000,-0.923201,-0.848621
52363.000000,-1.088439,-0.940061
52364.000000,-1.015274,-0.968785
52365.000000,-1.013653,-0.962888
52366.000000,-0.984922,-1.007620
52367.000000,-0.980915,-1.052578
52368.000000,-0.944534,-1.061620
52369.000000,-0.893905,-1.130927
52370.000000,-0.991220,-1.157868
52371.000000,-0.949175,-1.203591
52372.000000,-1.041385,-1.231947
52373.000000,-0.981818,-1.163636
52374.000000,-0.917120,-1.254145
52375.000000,-1.028465,-1.262823
52376.000000,-1.004357,-1.239338
52377.000000,-1.022064,-1.229465
52378.000000,-0.999741,-1.235584
52379.000000,-0.979830,-1.206805
52380.000000,-1.007332,-1.152807
52381.000000,-1.004839,-1.150489
52382.000000,-0.987597,-1.119909
52383.000000,-1.008127,-1.055038
52384.000000,-0.978720,-0.991824
52385.000000,-1.025596,-0.959253
52386.000000,-0.970996,-0.954600
52387.000000,-1.054623,-0.867466
52388.000000,-0.995867,-0.739714
52389.000000,-0.940020,-0.690141
52390.000000,-0.986340,-0.627397
52391.000000,-0.972195,-0.565914
52392.000000,-0.977193,-0.518278
52393.000000,-0.967185,-0.349605
52394.000000,-0.996457,-0.311857
52395.000000,-1.019084,-0.198169
52396.000000,-0.936812,-0.116161
52397.000000,-0.991141,-0.003607
52398.000000,-1.049525,0.052789
52399.000000,-0.959291,0.160872
52400.000000,-0.899080,0.250082
52401.000000,-0.963859,0.305643
52402.000000,-0.944898,0.479761
52403.000000,-0.852506,0.441668
52404.000000,-0.975276,0.554275
52405.000000,-0.936625,0.671884
52406.000000,-0.979115,0.680749
52407.000000,-0.986364,0.747338
52408.000000,-0.802102,0.763177
52409.000000,-0.957376,0.797185
52410.000000,-0.872499,0.869052
52411.000000,-0.955016,0.921179
52412.000000,-0.932882,0.935419
52413.000000,-0.919790,0.927657
52414.000000,-0.799647,0.937453
52415.000000,-0.835033,0.984182
52416.000000,-0.825723,0.928763
52417.000000,-0.832648,0.997058
52418.000000,-0.809271,0.977104
52419.000000,-0.919562,0.934939
52420.000000,-0.804632,0.954661
52421.000000,-0.749754,0.866821
52422.000000,-0.862534,0.870156
52423.000000,-0.836948,0.832737
52424.000000,-0.770778,0.840355
52425.000000,-0.854478,0.742074
52426.000000,-0.707442,0.727155
52427.000000,-0.900618,0.710214
52428.000000,-0.777925,0.634684
52429.000000,-0.827822,0.631642
52430.000000,-0.758025,0.528591
52431.000000,-0.706201,0.516160
52432.000000,-0.802611,0.403766
52433.000000,-0.609472,0.354148
52434.000000,-0.771869,0.389051
52435.000000,-0.760458,0.319148
52436.000000,-0.764018,0.326841
52437.000000,-0.706694,0.242767
52438.000000,-0.730995,0.199262
52439.000000,-0.699297,0.169168
52440.000000,-0.640451,0.131220
52441.000000,-0.665077,0.095173
52442.000000,-0.702170,0.093566
52443.000000,-0.595714,-0.008391
52444.000000,-0.572836,0.019473
52445.000000,-0.619156,0.024155
52446.000000,-0.629140,-0.047453
52447.000000,-0.632456,-0.001483
52448.000000,-0.596153,-0.064675
52449.000000,-0.569263,-0.083714
52450.000000,-0.678173,-0.113924
52451.000000,-0.572570,-0.158815
52452.000000,-0.585000,-0.205821
52453.000000,-0.467262,-0.255428
52454.000000,-0.595844,-0.223231
52455.000000,-0.487432,-0.352144
52456.000000,-0.470300,-0.349641
52457.000000,-0.521753,-0.401541
52458.000000,-0.469050,-0.467992
52459.000000,-0.420102,-0.448786
52460.000000,-0.542879,-0.464185
52461.000000,-0.462066,-0.545584
52462.000000,-0.380713,-0.499076
52463.000000,-0.410118,-0.669386
52464.000000,-0.403510,-0.604465
52465.000000,-0.449941,-0.719616
52466.000000,-0.413657,-0.675668
52467.000000,-0.471608,-0.770016
52468.000000,-0.383669,-0.835307
52469.000000,-0.358285,-0.900494
52470.000000,-0.355401,-0.911534
52471.000000,-0.395119,-0.883329
52472.000000,-0.359166,-0.987543
52473.000000,-0.322783,-1.029985
52474.000000,-0.387842,-1.061678
52475.000000,-0.246675,-1.105110
52476.000000,-0.262406,-1.107544
52477.000000,-0.325176,-1.101656
52478.000000,-0.247566,-1.150502
52479.000000,-0.211739,-1.122353
52480.000000,-0.161026,-1.155256
52481.000000,-0.240263,-1.105782
52482.000000,-0.150292,-1.137975
52483.000000,-0.200977,-1.174410
52484.000000,-0.236283,-1.073117
52485.000000,-0.240265,-1.056056
52486.000000,-0.096701,-1.042238
52487.000000,-0.130908,-0.965365
52488.000000,-0.091201,-0.963278
52489.000000,-0.201524,-0.854160
52490.000000,-0.156258,-0.839031
52491.000000,-0.102798,-0.764523
52492.000000,-0.156211,-0.651180
52493.000000,-0.145451,-0.597878
52494.000000,-0.082815,-0.515080
52495.000000,-0.099078,-0.495167
52496.000000,-0.001396,-0.401168
52497.000000,-0.093250,-0.262072
52498.000000,-0.017415,-0.194727
52499.000000,0.036903,-0.101911
52500.000000,-0.022722,-0.042979
52501.000000,0.027219,0.039398
52502.000000,-0.002200,0.228101
52503.000000,0.028001,0.268140
52504.000000,0.060338,0.347706
52505.000000,0.113191,0.502046
52506.000000,0.085411,0.525440
52507.000000,0.093836,0.630050
52508.000000,0.192237,0.682075
52509.000000,0.198410,0.739418
52510.000000,0.039816,0.839037
52511.000000,0.026627,0.817255
52512.000000,0.077920,0.928131
52513.000000,0.153980,0.975874
52514.000000,0.099846,1.037596
52515.000000,0.233967,1.089568
52516.000000,0.185775,1.064829
52517.000000,0.126797,1.153079
52518.000000,0.276562,1.087333
52519.000000,0.263698,1.122361
52520.000000,0.225246,1.176050
52521.000000,0.305182,1.143617
52522.000000,0.378369,1.132045
52523.000000,0.314507,1.094201
52524.000000,0.308316,1.086792
52525.000000,0.260831,1.052482
52526.000000,0.301288,1.085067
52527.000000,0.381263,1.010729
52528.000000,0.248776,0.985000
52529.000000,0.348655,0.958797
52530.000000,0.268680,0.896257
52531.000000,0.416268,0.841171
52532.000000,0.372339,0.857663
52533.000000,0.381265,0.783618
52534.000000,0.426996,0.764022
52535.000000,0.402431,0.697005
52536.000000,0.463372,0.601606
52537.000000,0.449874,0.650899
52538.000000,0.450486,0.502138
52539.000000,0.422100,0.509690
52540.000000,0.562597,0.453983
52541.000000,0.527457,0.393051
52542.000000,0.553266,0.389215
52543.000000,0.592902,0.361266
52544.000000,0.489973,0.349582
52545.000000,0.580536,0.278970
52546.000000,0.579941,0.284765
52547.000000,0.544683,0.214622
52548.000000,0.542818,0.221887
52549.000000,0.529451,0.110210
52550.000000,0.600295,0.123407
52551.000000,0.723095,0.166831
52552.000000,0.590798,0.133055
52553.000000,0.659406,0.045467
52554.000000,0.647210,0.027889
52555.000000,0.748277,0.005674
52556.000000,0.678631,0.015327
52557.000000,0.574949,-0.116205
52558.000000,0.721004,-0.145736
52559.000000,0.741578,-0.081005
52560.000000,0.752688,-0.183646
52561.000000,0.672675,-0.219243
52562.000000,0.761275,-0.254068
52563.000000,0.699285,-0.300901
52564.000000,0.652892,-0.279594
52565.000000,0.677998,-0.312115
52566.000000,0.752454,-0.352849
52567.000000,0.815027,-0.449719
52568.000000,0.727681,-0.470627
52569.000000,0.899948,-0.538127
52570.000000,0.644655,-0.580124
52571.000000,0.799487,-0.581017
52572.000000,0.729399,-0.615481
52573.000000,0.804714,-0.693683
52574.000000,0.798606,-0.792915
52575.000000,0.805737,-0.810824
52576.000000,0.860467,-0.768269
52577.000000,0.809836,-0.836338
52578.000000,0.747805,-0.932537
52579.000000,0.860005,-0.865019
52580.000000,0.860920,-0.928528
52581.000000,0.782031,-0.975202
52582.000000,0.861682,-0.978995
52583.000000,0.822316,-0.972981
52584.000000,0.780027,-1.034230
52585.000000,0.850831,-0.997453
52586.000000,0.840839,-0.913614
52587.000000,0.935649,-0.946504
52588.000000,0.882412,-0.892489
52589.000000,0.940087,-0.940447
52590.000000,0.941736,-0.849743
52591.000000,0.799821,-0.783663
52592.000000,0.838806,-0.747707
52593.000000,0.984531,-0.733921
52594.000000,0.913384,-0.686519
52595.000000,0.993295,-0.589478
52596.000000,1.011932,-0.516403
52597.000000,0.876184,-0.423785
52598.000000,0.938345,-0.364600
52599.000000,0.902259,-0.266344
52600.000000,0.864975,-0.185260
52601.000000,0.937011,-0.089370
52602.000000,0.959614,0.015412
52603.000000,0.919083,0.118398
52604.000000,0.947473,0.157071
52605.000000,0.960091,0.281860
52606.000000,0.945527,0.336387
52607.000000,1.007210,0.400775
52608.000000,0.944079,0.521155
52609.000000,0.961027,0.562316
52610.000000,0.965374,0.655508
52611.000000,1.018611,0.724969
52612.000000,1.030136,0.756280
52613.000000,1.071082,0.886153
52614.000000,0.905213,1.006602
52615.000000,0.949601,0.992098
52616.000000,1.045797,1.060270
52617.000000,1.020116,1.100099
52618.000000,0.934571,1.099445
52619.000000,0.941609,1.150390
52620.000000,1.021310,1.193255
52621.000000,1.015731,1.265721
52622.000000,0.965396,1.220662
52623.000000,1.009785,1.236525
52624.000000,0.974828,1.189556
52625.000000,1.043264,1.209507
52626.000000,1.067583,1.231110
52627.000000,0.914987,1.219260
52628.000000,1.042608,1.214450
52629.000000,1.014735,1.264095
52630.000000,0.980274,1.166306
52631.000000,0.972427,1.085120
52632.000000,0.960389,1.068216
52633.000000,0.962335,1.066157
52634.000000,1.110241,1.022837
52635.000000,0.917352,0.930384
52636.000000,0.918777,0.895211
52637.000000,0.920114,0.909944
52638.000000,0.948526,0.798382
52639.000000,0.983979,0.778252
52640.000000,0.899592,0.713567
52641.000000,0.966830,0.697077
52642.000000,1.010563,0.629389
52643.000000,0.916110,0.625526
52644.000000,0.970969,0.499148
52645.000000,1.005748,0.517491
52646.000000,0.973939,0.470471
52647.000000,0.948990,0.475817
52648.000000,0.910250,0.403145
52649.000000,0.980578,0.357671
52650.000000,0.938083,0.326689
52651.000000,1.045053,0.298961
52652.000000,0.888236,0.274998
52653.000000,0.922369,0.214210
52654.000000,0.919087,0.206439
52655.000000,0.857337,0.157186
52656.000000,1.055091,0.148494
52657.000000,0.941863,0.120115
52658.000000,0.929506,0.062041
52659.000000,0.916580,0.058048
52660.000000,0.880367,0.044277
52661.000000,0.947239,-0.049793
52662.000000,0.798179,-0.127470
52663.000000,0.914713,-0.120129
52664.000000,0.901211,-0.124107
52665.000000,0.803363,-0.189519
52666.000000,0.917113,-0.217459
52667.000000,0.808418,-0.313851
52668.000000,0.888848,-0.294931
52669.000000,0.829440,-0.361552
52670.000000,0.766035,-0.333008
52671.000000,0.847390,-0.448729
52672.000000,0.806865,-0.459469
52673.000000,0.811113,-0.528558
52674.000000,0.835659,-0.589956
52675.000000,0.812544,-0.618944
52676.000000,0.892526,-0.630936
52677.000000,0.826971,-0.732470
52678.000000,0.751471,-0.720877
52679.000000,0.786649,-0.796024
52680.000000,0.737905,-0.826161
52681.000000,0.713775,-0.830913
52682.000000,0.767956,-0.868772
52683.000000,0.861636,-0.917469
52684.000000,0.610509,-0.922157
52685.000000,0.687976,-1.015694
52686.000000,0.657221,-0.981118
52687.000000,0.731236,-0.990482
52688.000000,0.596472,-0.991229
52689.000000,0.694037,-1.035936
52690.000000,0.630313,-0.964871
52691.000000,0.664052,-0.971726
52692.000000,0.560818,-0.928335
52693.000000,0.716454,-0.878644
52694.000000,0.615362,-0.830543
52695.000000,0.623916,-0.849045
52696.000000,0.644001,-0.791616
52697.000000,0.603539,-0.735123
52698.000000,0.615290,-0.668144
52699.000000,0.805762,-0.540952
52700.000000,0.565181,-0.544620
52701.000000,0.523525,-0.449254
52702.000000,0.539913,-0.367206
52703.000000,0.524400,-0.221793
52704.000000,0.543509,-0.144693
52705.000000,0.522173,-0.084949
52706.000000,0.585102,0.019185
52707.000000,0.539782,0.041281
52708.000000,0.453733,0.143771
52709.000000,0.435756,0.313448
52710.000000,0.553594,0.275347
52711.000000,0.395808,0.394545
52712.000000,0.478885,0.497722
52713.000000,0.369614,0.591160
52714.000000,0.493158,0.564918
52715.000000,0.325802,0.725095
52716.000000,0.405522,0.769483
52717.000000,0.414944,0.897809
52718.000000,0.456557,0.925141
52719.000000,0.395163,0.963377
52720.000000,0.360483,1.011531
52721.000000,0.403482,1.000613
52722.000000,0.338176,1.097357
52723.000000,0.307732,1.160767
52724.000000,0.383840,1.077997
52725.000000,0.421251,1.143962
52726.000000,0.288982,1.178159
52727.000000,0.294483,1.141669
52728.000000,0.218090,1.139899
52729.000000,0.280399,1.056417
52730.000000,0.301913,1.120343
52731.000000,0.218664,1.114779
52732.000000,0.169172,1.077275
52733.000000,0.240231,1.053483
52734.000000,0.153489,1.006199
52735.000000,0.188372,0.895707
52736.000000,0.166207,0.965546
52737.000000,0.171275,0.929493
52738.000000,0.070752,0.826111
52739.000000,0.140777,0.786487
52740.000000,0.127952,0.786172
52741.000000,0.111878,0.674460
52742.000000,0.041290,0.675512
52743.000000,0.047033,0.614331
52744.000000,0.078967,0.470248
52745.000000,0.110178,0.500517
52746.000000,0.071032,0.447344
52747.000000,-0.008624,0.368214
52748.000000,-0.077275,0.394077
52749.000000,-0.026844,0.286140
52750.000000,-0.046923,0.267996
52751.000000,-0.064609,0.199089
52752.000000,-0.011592,0.184121
52753.000000,0.035129,0.113074
52754.000000,-0.089899,0.138998
52755.000000,0.045576,0.112333
52756.000000,0.021010,0.071021
52757.000000,-0.177431,0.013567
52758.000000,-0.140897,0.018151
52759.000000,-0.180404,-0.087035
52760.000000,-0.208849,-0.034498
52761.000000,-0.183668,-0.104711
52762.000000,-0.288484,-0.081804
52763.000000,-0.206240,-0.147654
52764.000000,-0.128587,-0.135291
52765.000000,-0.075425,-0.226151
52766.000000,-0.221145,-0.243660
52767.000000,-0.282223,-0.309519
52768.000000,-0.256724,-0.347221
52769.000000,-0.323379,-0.409341
52770.000000,-0.181979,-0.428784
52771.000000,-0.284017,-0.435272
52772.000000,-0.248432,-0.485175
52773.000000,-0.270478,-0.544008
52774.000000,-0.271871,-0.612193
52775.000000,-0.312830,-0.614749
52776.000000,-0.315211,-0.728154
52777.000000,-0.418171,-0.740940
52778.000000,-0.329437,-0.830694
52779.000000,-0.376419,-0.902457
52780.000000,-0.436752,-0.876248
52781.000000,-0.423458,-0.963377
52782.000000,-0.372594,-0.970588
52783.000000,-0.424220,-0.963950
52784.000000,-0.347854,-0.997738
52785.000000,-0.413502,-1.070083
52786.000000,-0.455027,-1.143311
52787.000000,-0.427673,-1.169341
52788.000000,-0.505859,-1.125881
52789.000000,-0.395334,-1.065294
52790.000000,-0.514962,-1.135178
52791.000000,-0.450242,-1.206587
52792.000000,-0.442616,-1.184605
52793.000000,-0.492109,-1.176594
52794.000000,-0.576605,-1.145001
52795.000000,-0.512029,-1.112427
52796.000000,-0.468361,-1.124792
52797.000000,-0.582862,-1.080931
52798.000000,-0.607002,-0.975446
52799.000000,-0.564063,-0.994344
52800.000000,-0.546146,-0.839127
52801.000000,-0.598899,-0.923255
52802.000000,-0.631001,-0.796283
52803.000000,-0.623556,-0.713819
52804.000000,-0.641990,-0.628443
52805.000000,-0.711938,-0.553285
52806.000000,-0.640207,-0.423144
52807.000000,-0.692605,-0.404356
52808.000000,-0.701810,-0.314222
52809.000000,-0.602685,-0.269123
52810.000000,-0.634848,-0.182418
52811.000000,-0.778719,-0.021396
52812.000000,-0.731049,0.074227
52813.000000,-0.652011,0.190050
52814.000000,-0.676433,0.239117
52815.000000,-0.781167,0.305071
52816.000000,-0.705257,0.416899
52817.000000,-0.749797,0.470474
52818.000000,-0.783120,0.571017
52819.000000,-0.810327,0.595963
52820.000000,-0.756579,0.637477
52821.000000,-0.786568,0.761385
52822.000000,-0.809914,0.793002
52823.000000,-0.823001,0.780462
52824.000000,-0.831465,0.881463
52825.000000,-0.801136,0.928243
52826.000000,-0.764759,0.908625
52827.000000,-0.857570,1.012671
52828.000000,-0.869537,0.971566
52829.000000,-0.897301,0.937814
52830.000000,-0.833782,0.923133
52831.000000,-0.858374,0.954203
52832.000000,-0.868386,0.958669
52833.000000,-0.885210,0.919098
52834.000000,-0.948307,0.929634
52835.000000,-0.849004,0.905847
52836.000000,-0.817398,0.870162
52837.000000,-0.862446,0.790754
52838.000000,-0.908150,0.790340
52839.000000,-0.981413,0.771953
52840.000000,-0.903113,0.726491
52841.000000,-0.878373,0.686840
52842.000000,-0.982081,0.630945
52843.000000,-0.916592,0.617766
52844.000000,-0.892125,0.499482
52845.000000,-0.939357,0.478080
52846.000000,-0.911291,0.450639
52847.000000,-0.864508,0.446455
52848.000000,-0.858609,0.369384
52849.000000,-0.996090,0.252996
52850.000000,-0.905537,0.308191
52851.000000,-0.951403,0.241084
52852.000000,-0.970792,0.118207
52853.000000,-0.985052,0.144557
52854.000000,-0.996147,0.107281
52855.000000,-0.986927,0.080838
52856.000000,-0.982183,-0.001190
52857.000000,-1.068994,-0.060042
52858.000000,-0.860420,-0.024286
52859.000000,-0.965134,-0.144447
52860.000000,-0.957199,-0.071264
52861.000000,-1.024575,-0.092596
52862.000000,-1.058558,-0.157585
52863.000000,-0.959101,-0.187867
52864.000000,-0.869611,-0.247856
52865.000000,-0.981998,-0.202880
52866.000000,-0.952099,-0.320285
52867.000000,-0.965634,-0.285944
52868.000000,-1.027811,-0.357307
52869.000000,-1.011146,-0.393712
52870.000000,-0.895803,-0.361758
52871.000000,-0.963483,-0.407358
52872.000000,-0.951700,-0.505639
52873.000000,-0.996635,-0.548306
52874.000000,-1.016500,-0.590816
52875.000000,-1.112183,-0.617865
52876.000000,-0.971750,-0.605833
52877.000000,-0.906097,-0.725937
52878.000000,-1.028474,-0.773115
52879.000000,-1.039019,-0.851615
52880.000000,-0.961704,-0.865583
52881.000000,-1.003844,-0.903447
52882.000000,-0.943961,-0.990238
52883.000000,-1.069310,-1.009805
52884.000000,-0.924877,-1.038943
52885.000000,-1.020428,-1.042801
52886.000000,-0.912674,-1.082554
52887.000000,-0.990233,-1.121815
52888.000000,-0.985215,-1.165210
52889.000000,-0.963990,-1.192209
52890.000000,-0.995411,-1.218021
52891.000000,-0.961464,-1.192243
52892.000000,-0.933181,-1.272458
52893.000000,-0.940591,-1.256014
52894.000000,-0.952024,-1.230229
52895.000000,-0.942231,-1.243196
52896.000000,-0.967856,-1.223712
52897.000000,-0.961927,-1.242889
52898.000000,-0.934559,-1.174863
52899.000000,-0.915487,-1.112770
52900.000000,-0.973446,-1.106562
52901.000000,-0.896112,-1.041234
52902.000000,-0.962187,-1.000458
52903.000000,-1.036236,-0.934126
52904.000000,-0.958476,-0.854890
52905.000000,-0.854202,-0.791245
52906.000000,-0.922005,-0.761598
52907.000000,-1.018802,-0.627959
52908.000000,-0.936234,-0.544506
52909.000000,-0.850020,-0.497567
52910.000000,-0.997012,-0.415950
52911.000000,-0.955071,-0.354616
52912.000000,-0.836828,-0.183089
52913.000000,-0.893469,-0.106353
52914.000000,-0.872118,-0.045280
52915.000000,-0.861774,0.067434
52916.000000,-0.848510,0.164854
52917.000000,-0.842336,0.304482
52918.000000,-0.847893,0.321184
52919.000000,-0.784218,0.424637
52920.000000,-0.842370,0.501654
52921.000000,-0.912449,0.588375
52922.000000,-0.787382,0.674790
52923.000000,-0.734174,0.715371
52924.000000,-0.801179,0.776540
52925.000000,-0.863182,0.837549
52926.000000,-0.794834,0.867704
52927.000000,-0.776803,0.930672
52928.000000,-0.698289,0.954728
52929.000000,-0.831097,0.962008
52930.000000,-0.759970,0.960217
52931.000000,-0.820022,1.036566
52932.000000,-0.849076,1.002770
52933.000000,-0.742019,0.997245
52934.000000,-0.806733,1.024587
52935.000000,-0.719986,1.009208
52936.000000,-0.649024,0.971896
52937.000000,-0.826215,0.973503
52938.000000,-0.694022,0.905153
52939.000000,-0.589513,0.900685
52940.000000,-0.703057,0.860152
52941.000000,-0.709892,0.819705
52942.000000,-0.662674,0.760715
52943.000000,-0.624568,0.704357
52944.000000,-0.654600,0.653882
52945.000000,-0.665028,0.640400
52946.000000,-0.600497,0.565980
52947.000000,-0.631800,0.504223
52948.000000,-0.499551,0.514075
52949.000000,-0.618363,0.460715
52950.000000,-0.622547,0.396447
52951.000000,-0.618977,0.362181
52952.000000,-0.627869,0.363780
52953.000000,-0.621019,0.301011
52954.000000,-0.560698,0.301950
52955.000000,-0.535092,0.232275
52956.000000,-0.478425,0.151152
52957.000000,-0.641069,0.093389
52958.000000,-0.466717,0.045951
52959.000000,-0.567473,0.162874
52960.000000,-0.492054,0.068109
52961.000000,-0.486479,0.017861
52962.000000,-0.450949,0.001427
52963.000000,-0.440797,0.000064
52964.000000,-0.445458,-0.045596
52965.000000,-0.469916,-0.066204
52966.000000,-0.430188,-0.177494
52967.000000,-0.453410,-0.156634
52968.000000,-0.365447,-0.180484
52969.000000,-0.420624,-0.228530
52970.000000,-0.455071,-0.258765
52971.000000,-0.355160,-0.294129
52972.000000,-0.288946,-0.317015
52973.000000,-0.385127,-0.364179
52974.000000,-0.235652,-0.365699
52975.000000,-0.276950,-0.422613
52976.000000,-0.296704,-0.485529
52977.000000,-0.349549,-0.520830
52978.000000,-0.361622,-0.514988
52979.000000,-0.298593,-0.617467
52980.000000,-0.238539,-0.644524
52981.000000,-0.143442,-0.704571
52982.000000,-0.156635,-0.738661
52983.000000,-0.167574,-0.788134
52984.000000,-0.234656,-0.782123
52985.000000,-0.178431,-0.838836
52986.000000,-0.192463,-0.919545
52987.000000,-0.131169,-0.982067
52988.000000,-0.218174,-0.988028
52989.000000,-0.192256,-0.987898
52990.000000,-0.181124,-1.017221
52991.000000,-0.082209,-1.078361
52992.000000,-0.149903,-1.104461
52993.000000,-0.173651,-1.112302
52994.000000,-0.105828,-1.116695
52995.000000,-0.121322,-1.099823
52996.000000,-0.062089,-1.096194
52997.000000,-0.047717,-1.171885
52998.000000,-0.053256,-1.059450
52999.000000,-0.042872,-1.096039
53000.000000,-0.055708,-1.039278
53001.000000,-0.082058,-1.022574
53002.000000,-0.004595,-1.011529
53003.000000,0.123273,-0.894041
53004.000000,0.138211,-0.925119
53005.000000,-0.007944,-0.745576
53006.000000,0.101388,-0.700067
53007.000000,0.145071,-0.631319
53008.000000,0.218122,-0.547376
53009.000000,0.115249,-0.535500
53010.000000,0.078489,-0.400897
53011.000000,0.140078,-0.303022
53012.000000,0.121372,-0.241365
53013.000000,0.160407,-0.100927
53014.000000,0.129057,0.008652
53015.000000,0.156569,0.059434
53016.000000,0.185568,0.155249
53017.000000,0.196158,0.291245
53018.000000,0.207503,0.320891
53019.000000,0.313459,0.448752
53020.000000,0.332708,0.534365
53021.000000,0.233324,0.619574
53022.000000,0.281267,0.699451
53023.000000,0.223598,0.698077
53024.000000,0.358085,0.800369
53025.000000,0.223520,0.849675
53026.000000,0.312458,0.987507
53027.000000,0.354149,0.938276
53028.000000,0.326524,1.036829
53029.000000,0.335204,1.115257
53030.000000,0.420193,1.106930
53031.000000,0.400898,1.139696
53032.000000,0.346859,1.156423
53033.000000,0.378120,1.191031
53034.000000,0.392278,1.147970
53035.000000,0.395843,1.157518
53036.000000,0.410493,1.168060
53037.000000,0.429921,1.101227
53038.000000,0.341177,1.089940
53039.000000,0.464532,1.104553
53040.000000,0.503661,1.067780
53041.000000,0.381541,1.052961
53042.000000,0.493868,1.061377
53043.000000,0.466190,1.009195
53044.000000,0.531727,0.905067
53045.000000,0.488589,0.898902
53046.000000,0.541031,0.861987
53047.000000,0.551690,0.801484
53048.000000,0.591581,0.817775
53049.000000,0.591814,0.777006
53050.000000,0.636118,0.642657
53051.000000,0.620711,0.654108
53052.000000,0.710577,0.601517
53053.000000,0.606289,0.513231
53054.000000,0.649309,0.458978
53055.000000,0.622093,0.468099
53056.000000,0.625092,0.415329
53057.000000,0.675227,0.370000
53058.000000,0.599145,0.304923
53059.000000,0.642368,0.294325
53060.000000,0.635571,0.294163
53061.000000,0.690039,0.251315
53062.000000,0.761742,0.218579
53063.000000,0.790322,0.230217
53064.000000,0.737442,0.161616
53065.000000,0.761802,0.134774
53066.000000,0.753013,0.106987
53067.000000,0.755554,0.077526
53068.000000,0.828011,-0.007045
53069.000000,0.748883,0.034564
53070.000000,0.713224,-0.075197
53071.000000,0.712871,-0.062673
53072.000000,0.824360,-0.082185
53073.000000,0.801403,-0.143272
53074.000000,0.751971,-0.103779
53075.000000,0.817860,-0.170562
53076.000000,0.752320,-0.223671
53077.000000,0.890553,-0.317496
53078.000000,0.833456,-0.279126
53079.000000,0.841664,-0.387743
53080.000000,0.914610,-0.429815
53081.000000,0.907381,-0.455492
53082.000000,0.894425,-0.457351
53083.000000,0.884283,-0.561955
53084.000000,0.833502,-0.610875
53085.000000,0.818906,-0.670247
53086.000000,0.847321,-0.691677
53087.000000,0.858905,-0.677024
53088.000000,0.950787,-0.752040
53089.000000,0.941229,-0.817632
53090.000000,0.882084,-0.835852
53091.000000,0.894924,-0.863168
53092.000000,0.872657,-0.960708
53093.000000,0.892708,-0.899295
53094.000000,0.846877,-0.896702
53095.000000,0.938780,-0.911664
53096.000000,0.910606,-0.950611
53097.000000,0.913216,-0.903026
53098.000000,0.918108,-0.938711
53099.000000,1.057470,-0.907877
53100.000000,0.989655,-0.936630
53101.000000,0.912506,-0.839994
53102.000000,1.001790,-0.877580
53103.000000,0.937708,-0.836332
53104.000000,1.022335,-0.834587
53105.000000,0.867675,-0.760942
53106.000000,0.931877,-0.756418
53107.000000,0.957278,-0.648351
53108.000000,1.010769,-0.567571
53109.000000,0.999824,-0.431417
53110.000000,1.050245,-0.413631
53111.000000,0.990906,-0.272232
53112.000000,0.955296,-0.291142
53113.000000,1.057762,-0.185477
53114.000000,1.069597,-0.035556
53115.000000,0.968433,0.032730
53116.000000,1.004422,0.119021
53117.000000,0.908428,0.183108
53118.000000,0.967431,0.302771
53119.000000,0.989912,0.376514
53120.000000,0.981872,0.477645
53121.000000,0.989341,0.501310
53122.000000,1.034641,0.653506
53123.000000,0.877703,0.776341
53124.000000,0.895611,0.774624
53125.000000,1.082496,0.882475
53126.000000,0.993158,0.917821
53127.000000,0.960529,1.025831
53128.000000,1.009032,1.040939
53129.000000,0.988653,1.120250
53130.000000,0.936391,1.184510
53131.000000,0.964579,1.215273
53132.000000,1.046899,1.182590
53133.000000,1.007676,1.261286
53134.000000,1.020000,1.252182
53135.000000,0.942703,1.243832
